사업장명,사업장도로명상세주소,법정동주소광역시도코드,법정동주소광역시시군구코드,법정동주소광역시시군구읍면동코드,사업장업종코드,사업장업종코드명,가입자수,당월고지금액,신규취득자수,상실가입자수
주식회사 디아크랩스,경기도 성남시 수정구 창업로40번길,41,135,109,722001,유선 온라인 게임 소프트웨어 개발 및 공급업,10,4529860,0,4
알크테라 오퍼레이션즈 리미티드(영업소),서울특별시 양천구 은행정로,11,470,101,723000,자료 처리업,12,6363260,0,0
주식회사 제이피온,경기도 성남시 중원구 갈마치로,41,133,105,722000,응용 소프트웨어 개발 및 공급업,3,973420,0,0
주식회사 케이에스피아이,서울특별시 강남구 강남대로112길,11,680,108,722000,응용 소프트웨어 개발 및 공급업,3,472500,0,0
주식회사 포인비즈 (FORINBIZ INC.),서울특별시 중구 퇴계로,11,140,162,722000,응용 소프트웨어 개발 및 공급업,3,396000,0,0
주식회사 모티프테크놀로지스,서울특별시 서초구 서초대로,11,650,108,722000,응용 소프트웨어 개발 및 공급업,18,8943160,0,0
주식회사 하빅스,서울특별시 양천구 목동중앙북로,11,470,102,724000,데이터베이스 및 온라인 정보 제공업,3,1177640,0,0
주식회사 하이비즈넷,서울특별시 강서구 마곡서로,11,500,105,721000,컴퓨터 시스템 통합 자문 및 구축 서비스업,3,1170000,1,0
영정보통신주식회사,서울특별시 서초구 남부순환로339길,11,650,108,722000,응용 소프트웨어 개발 및 공급업,4,1364460,2,0
주식회사 시공이엔씨/(일용)파주 LGD M2 6F 무회생충 LLO확장투자_전기,경기도 파주시 월롱면 엘지로,41,480,310,729000,기타 정보 기술 및 컴퓨터 운영 관련 서비스업,8,2901580,5,1
주식회사 아이티프로(IT Pro Co. Ltd.),경기도 용인시 수지구 포은대로59번길,41,465,107,721000,컴퓨터 시스템 통합 자문 및 구축 서비스업,12,4027120,0,0
(주)브라이트엣지,부산광역시 강서구 명지국제2로,26,440,104,721000,컴퓨터 시스템 통합 자문 및 구축 서비스업,4,1107000,3,0
(주)지아이소프컴,서울특별시 영등포구 양평로21길,11,560,129,722004,시스템 소프트웨어 개발 및 공급업,9,3057520,2,0
(주)에이원게임즈,서울특별시 금천구 가산디지털1로,11,545,101,722002,모바일 게임 소프트웨어 개발 및 공급업,3,913500,0,0
주식회사 제빈소프트,경기도 고양시 덕양구 향동로,41,281,132,724000,데이터베이스 및 온라인 정보 제공업,3,623960,1,0
주식회사 션앤파트너스,서울특별시 강남구 압구정로,11,680,107,721000,컴퓨터 시스템 통합 자문 및 구축 서비스업,4,1230120,3,0
주식회사 길드스튜디오,서울특별시 마포구 매봉산로,11,440,127,722000,응용 소프트웨어 개발 및 공급업,7,1620000,0,0
(주)리메인소프트,서울특별시 성동구 뚝섬로1길,11,200,114,729000,기타 정보 기술 및 컴퓨터 운영 관련 서비스업,12,4069120,2,0
주식회사아강시스템,서울특별시 구로구 디지털로,11,530,102,722000,응용 소프트웨어 개발 및 공급업,0,0,0,1
주식회사 케이원/상용/대구도시철도2호선열차무선설비(LTE-R)구매설치,대구광역시 달서구 월배로,27,290,115,721000,컴퓨터 시스템 통합 자문 및 구축 서비스업,12,4720820,0,0
(주)나예지,서울특별시 광진구 광나루로12길,11,215,107,724000,데이터베이스 및 온라인 정보 제공업,4,819000,0,0
에어로바이너리 주식회사,경상남도 창원시 마산합포구 해안대로,48,125,158,722004,시스템 소프트웨어 개발 및 공급업,3,1070720,1,0
인사이티 주식회사,전라남도 여수시 시청동1길,46,130,128,642004,포털 및 기타 인터넷 정보 매개 서비스업,3,211140,3,0
주식회사 와이웍스(whyworks),인천광역시 연수구 컨벤시아대로,28,185,106,721000,컴퓨터 시스템 통합 자문 및 구축 서비스업,3,216000,0,0
주식회사 유니플러스,인천광역시 연수구 센트럴로,28,185,106,722000,응용 소프트웨어 개발 및 공급업,5,2130920,4,0
서울코믹스주식회사,경기도 용인시 수지구 광교마을로,41,465,107,721000,컴퓨터 시스템 통합 자문 및 구축 서비스업,4,342000,3,0
주식회사 아크로모빌리티,인천광역시 연수구 컨벤시아대로,28,185,106,722000,응용 소프트웨어 개발 및 공급업,19,4766640,5,1
주식회사 넷옵스,경기도 광명시 일직로,41,210,106,721000,컴퓨터 시스템 통합 자문 및 구축 서비스업,3,814680,0,0
주식회사 퀀텀픽셀,서울특별시 서초구 사평대로,11,650,107,722001,유선 온라인 게임 소프트웨어 개발 및 공급업,4,1808520,0,0
주식회사 노바넥스,충청남도 천안시 동남구 백석대학로,44,131,119,722000,응용 소프트웨어 개발 및 공급업,3,170100,2,0
코드체인랩(주),서울특별시 강남구 봉은사로,11,680,105,721000,컴퓨터 시스템 통합 자문 및 구축 서비스업,3,681380,0,1
(주)영자상회,인천광역시 서구 백범로,28,260,112,722000,응용 소프트웨어 개발 및 공급업,3,675000,0,0
올타 교하점,경기도 파주시 교하로,41,480,107,722000,응용 소프트웨어 개발 및 공급업,4,998100,0,0
주식회사 디엑스퀘어,서울특별시 송파구 올림픽로,11,710,101,724000,데이터베이스 및 온라인 정보 제공업,4,992860,1,0
주식회사 라이터스게임즈,경기도 성남시 수정구 창업로,41,131,115,722001,유선 온라인 게임 소프트웨어 개발 및 공급업,8,2799240,4,0
재단법인 한국아카이브재단,서울특별시 영등포구 경인로,11,560,121,722000,응용 소프트웨어 개발 및 공급업,3,126340,0,0
(주)와이엠에듀,서울특별시 양천구 오목로,11,470,102,722000,응용 소프트웨어 개발 및 공급업,12,2796300,1,0
주식회사 진어스아이티씨,대전광역시 중구 대종로,30,140,102,721000,컴퓨터 시스템 통합 자문 및 구축 서비스업,3,439380,0,0
주식회사 굿대이소프트,서울특별시 금천구 디지털로9길,11,545,101,722000,응용 소프트웨어 개발 및 공급업,7,2217680,6,0
주식회사 이루리랩스,강원특별자치도 강릉시 연곡면 진고개로,51,150,370,724000,데이터베이스 및 온라인 정보 제공업,3,481500,1,0
주식회사 보룸,경기도 안양시 동안구 부림로,41,173,102,722000,응용 소프트웨어 개발 및 공급업,4,1225440,0,0
주식회사 디지털트윈웨이브,서울특별시 성북구 안암로,11,290,125,722000,응용 소프트웨어 개발 및 공급업,3,432000,0,0
주식회사 셀라이,서울특별시 강남구 학동로,11,680,108,722000,응용 소프트웨어 개발 및 공급업,3,225000,0,0
주식회사 링크버스,강원특별자치도 횡성군 우천면 경강로,51,730,310,722000,응용 소프트웨어 개발 및 공급업,6,1620000,0,0
(주)크리스피랩,경기도 부천시 소사구 부광로,41,194,106,722002,모바일 게임 소프트웨어 개발 및 공급업,6,2234860,4,0
엘케이에프파트너스 주식회사,인천광역시 서구 청라한내로,28,260,122,722000,응용 소프트웨어 개발 및 공급업,19,7159940,0,0
미파소 주식회사 (MIPASO Corp.),서울특별시 강남구 선릉로,11,680,104,642004,포털 및 기타 인터넷 정보 매개 서비스업,4,936080,0,0
(주)점점,경기도 안양시 동안구 부림로,41,173,102,722000,응용 소프트웨어 개발 및 공급업,3,736460,2,0
비누커리어 주식회사,서울특별시 마포구 양화로,11,440,120,722000,응용 소프트웨어 개발 및 공급업,3,393920,2,0
주식회사 위클레이(Weclay Inc.),서울특별시 서초구 방배로28길,11,650,101,722000,응용 소프트웨어 개발 및 공급업,5,1634800,0,0
주식회사 위버플랫폼,서울특별시 금천구 가산디지털2로,11,545,101,722000,응용 소프트웨어 개발 및 공급업,4,1499940,0,0
(주)케이글로벌네트워크센터,서울특별시 강남구 테헤란로,11,680,101,642004,포털 및 기타 인터넷 정보 매개 서비스업,3,693000,0,0
주식회사 캐치,경기도 김포시 김포한강10로133번길,41,570,109,722004,시스템 소프트웨어 개발 및 공급업,4,1282040,0,0
세종디엑스 주식회사,부산광역시 금정구 중앙대로,26,410,109,722004,시스템 소프트웨어 개발 및 공급업,20,9207000,0,1
주식회사비엠모빌리티,경기도 의정부시 태평로,41,150,101,722000,응용 소프트웨어 개발 및 공급업,6,1935260,1,4
주식회사 후버솔루텍,서울특별시 서초구 사임당로8길,11,650,108,721000,컴퓨터 시스템 통합 자문 및 구축 서비스업,4,1218600,2,0
(주)메종드엠컴퍼니,강원특별자치도 춘천시 충혼길52번길,51,110,121,722000,응용 소프트웨어 개발 및 공급업,3,162900,0,0
(주)하이퍼모빌,경기도 성남시 중원구 둔촌대로,41,133,105,722000,응용 소프트웨어 개발 및 공급업,3,602880,0,0
주식회사 지앤와이솔루션,서울특별시 강남구 봉은사로,11,680,108,722005,컴퓨터 프로그래밍 서비스업,4,945000,0,0
주식회사 라스칼랩,경기도 성남시 분당구 대왕판교로645번길,41,135,109,722003,기타 게임 소프트웨어 개발 및 공급업,10,2610000,3,0
더헤이마 주식회사,대구광역시 수성구 알파시티1로31길,27,260,127,722005,컴퓨터 프로그래밍 서비스업,4,1467000,0,0
주식회사 비피에스,경상북도 포항시 남구 상공로,47,111,101,722004,시스템 소프트웨어 개발 및 공급업,4,1127760,0,0
메디솔브에이아이 주식회사,서울특별시 강남구 테헤란로13길,11,680,101,722000,응용 소프트웨어 개발 및 공급업,12,4177960,10,0
주식회사 아이팅커뮤니케이션즈 (ITING COMMUNICATIONS Inc.),인천광역시 연수구 컨벤시아대로,28,185,106,722004,시스템 소프트웨어 개발 및 공급업,6,382500,6,3
(주)코드데이원,대전광역시 서구 배재로,30,170,103,722000,응용 소프트웨어 개발 및 공급업,4,756000,4,0
주식회사 키워,경기도 성남시 중원구 성남대로1130번길,41,133,101,722000,응용 소프트웨어 개발 및 공급업,3,1199960,1,2
주식회사 하트필드,서울특별시 금천구 벚꽃로,11,545,101,722000,응용 소프트웨어 개발 및 공급업,7,2152440,1,0
주식회사 셰이딩박스,제주특별자치도 제주시 월랑로8길,50,110,122,722005,컴퓨터 프로그래밍 서비스업,3,764900,0,0
주식회사 버딧,서울특별시 금천구 가산디지털1로,11,545,101,722000,응용 소프트웨어 개발 및 공급업,3,1080000,0,0
주식회사 에스제이케이소프트웨어,대전광역시 유성구 은구비남로33번길,30,200,120,721000,컴퓨터 시스템 통합 자문 및 구축 서비스업,3,594000,0,0
주식회사 다옴길,대전광역시 서구 대덕대로241번길,30,170,112,722000,응용 소프트웨어 개발 및 공급업,3,896580,0,0
주식회사 베리하이,대전광역시 유성구 계룡로105번길,30,200,111,722000,응용 소프트웨어 개발 및 공급업,3,280320,0,0
사우스폴 주식회사 (SOUTH POLE Co.  Ltd.),서울특별시 종로구 자하문로24길,11,110,104,721000,컴퓨터 시스템 통합 자문 및 구축 서비스업,3,848960,3,0
주식회사 엔크레더블,인천광역시 연수구 컨벤시아대로,28,185,106,722004,시스템 소프트웨어 개발 및 공급업,5,2502900,5,0
(주)힌트,경기도 포천시 자작로,41,650,103,722000,응용 소프트웨어 개발 및 공급업,3,808920,0,0
주식회사 마이미스튜디오,경상남도 창원시 마산합포구 경남대학로,48,125,134,722003,기타 게임 소프트웨어 개발 및 공급업,7,1165500,2,0
북키 주식회사(Book key Co. Ltd),서울특별시 강남구 영동대로,11,680,105,722000,응용 소프트웨어 개발 및 공급업,6,1938580,6,0
컬러라이트에이치케이 유한회사,서울특별시 영등포구 영등포로,11,560,111,722000,응용 소프트웨어 개발 및 공급업,3,1049400,3,2
울룰루 주식회사,서울특별시 강남구 역삼로,11,680,101,722000,응용 소프트웨어 개발 및 공급업,5,1773260,0,0
주식회사 아메바게임즈 (AMEBA Games Corp.),경기도 하남시 조정대로,41,450,110,722000,응용 소프트웨어 개발 및 공급업,3,1131740,1,0
주식회사 링크하모니,강원특별자치도 강릉시 성덕로,51,150,125,724000,데이터베이스 및 온라인 정보 제공업,3,684000,0,0
주식회사 디.엠.아이.씨/일용/강남성심병원 신관1동1층 소아청소년과 외래 및 수납 이전통신 공사,서울특별시 영등포구 시흥대로185길,11,560,133,721000,컴퓨터 시스템 통합 자문 및 구축 서비스업,3,990000,0,0
주식회사 아바소프트,경기도 고양시 일산동구 장백로,41,285,106,722003,기타 게임 소프트웨어 개발 및 공급업,3,945000,0,0
쿠도커뮤니케이션(주)/일용/수원발 KTX 통신설비 신설 기타공사(제2차),경기도 수원시 팔달구 덕영대로,41,115,134,722000,응용 소프트웨어 개발 및 공급업,5,1851540,0,0
주식회사 와이저,서울특별시 영등포구 양평로21가길,11,560,129,722000,응용 소프트웨어 개발 및 공급업,3,618120,0,0
(주)로고스에이아이,서울특별시 서초구 서초대로,11,650,108,722000,응용 소프트웨어 개발 및 공급업,3,897300,0,0
주식회사 오늘같은날,부산광역시 부산진구 전포대로176번길,26,230,102,642004,포털 및 기타 인터넷 정보 매개 서비스업,5,755540,0,5
주식회사앱엑스네트웍스코리아,서울특별시 강남구 역삼로,11,680,101,722000,응용 소프트웨어 개발 및 공급업,4,1367100,4,0
(주)케이씨링크,인천광역시 부평구 주부토로,28,237,106,724000,데이터베이스 및 온라인 정보 제공업,5,1298960,4,0
(주)씨엔넷,서울특별시 금천구 가산디지털1로,11,545,101,722000,응용 소프트웨어 개발 및 공급업,9,3440920,0,1
주식회사 카펙스 한국지점,서울특별시 강남구 테헤란로,11,680,101,722000,응용 소프트웨어 개발 및 공급업,3,1505060,3,0
플럼랩스 주식회사,경기도 성남시 분당구 판교역로192번길,41,135,109,722000,응용 소프트웨어 개발 및 공급업,4,1364300,4,0
주식회사 티머니모빌리티,서울특별시 중구 후암로,11,140,118,724000,데이터베이스 및 온라인 정보 제공업,73,39799040,1,0
주식회사 퍼퍼펫,부산광역시 기장군 정관읍 정관중앙로,26,710,256,722000,응용 소프트웨어 개발 및 공급업,3,594000,3,0
주식회사 루나크,서울특별시 강남구 영동대로,11,680,105,722000,응용 소프트웨어 개발 및 공급업,9,4967360,9,0
주식회사 미라클전자,서울특별시 금천구 두산로,11,545,102,722000,응용 소프트웨어 개발 및 공급업,4,1225340,2,0
