company,tech_stack,category
차봇모빌리티,Javascript,언어
차봇모빌리티,NodeJS,백엔드
차봇모빌리티,Python,언어
차봇모빌리티,MongoDB,데이터베이스
차봇모빌리티,Docker,데브옵스
차봇모빌리티,Swagger,기타
차봇모빌리티,Tensorflow,데이터
차봇모빌리티,ElasticSearch,기타
차봇모빌리티,Storybook,프론트엔드
차봇모빌리티,PHP,기타
차봇모빌리티,MySQL,데이터베이스
차봇모빌리티,Typescript,언어
차봇모빌리티,Redis,데이터베이스
차봇모빌리티,Google,기타
차봇모빌리티,Firebase,기타
차봇모빌리티,React,프론트엔드
차봇모빌리티,Native,프론트엔드
차봇모빌리티,GraphQL,기타
차봇모빌리티,Redux,기타
차봇모빌리티,ReactJS,프론트엔드
차봇모빌리티,ExpressJS,백엔드
차봇모빌리티,Kafka,데이터
차봇모빌리티,Objective-C,기타
차봇모빌리티,Flutter,기타
차봇모빌리티,Apollo,기타
차봇모빌리티,Github,기타
차봇모빌리티,Github,기타
차봇모빌리티,Action,기타
차봇모빌리티,Kibana,기타
차봇모빌리티,Notion,협업툴
차봇모빌리티,Slack,협업툴
차봇모빌리티,NestJS,백엔드
차봇모빌리티,Confluence,협업툴
차봇모빌리티,Jira,협업툴
차봇모빌리티,Jest,테스팅툴
차봇모빌리티,Hadoop,데이터
차봇모빌리티,Spark,데이터
차봇모빌리티,AWS,기타
차봇모빌리티,Redshift,데이터
차봇모빌리티,Styled-Components,프론트엔드
모노리스,Javascript,언어
모노리스,Python,언어
모노리스,NodeJS,백엔드
모노리스,MySQL,데이터베이스
모노리스,ReactJS,프론트엔드
모노리스,MongoDB,데이터베이스
모노리스,Redis,데이터베이스
모노리스,VueJS,프론트엔드
모노리스,Google,기타
모노리스,Firebase,기타
모노리스,SpringBoot,백엔드
모노리스,Kafka,데이터
모노리스,RabbitMQ,기타
모노리스,Java,언어
모노리스,Swift,언어
모노리스,C++,언어
모노리스,Hibernate,기타
모노리스,AWS,기타
모노리스,AuroraDB,데이터베이스
모노리스,FastAPI,백엔드
모노리스,ReactiveX,기타
모노리스,MyBatis,기타
모노리스,ElasticSearch,기타
모노리스,Swagger,기타
모노리스,Retrofit,기타
모노리스,Github,기타
모노리스,Docker,데브옵스
모노리스,Jenkins,데브옵스
모노리스,Gitlab,기타
모노리스,Kubernetes,데브옵스
모노리스,Grafana,데이터
모노리스,Selenium,테스팅툴
모노리스,Prometheus,기타
모노리스,JUnit,테스팅툴
모노리스,Helm,데브옵스
모노리스,Slack,협업툴
모노리스,Jira,협업툴
모노리스,Confluence,협업툴
모노리스,Notion,협업툴
모노리스,Styled-Components,프론트엔드
우아한형제들(배달의민족),Typescript,언어
우아한형제들(배달의민족),Java,언어
우아한형제들(배달의민족),Spring,백엔드
우아한형제들(배달의민족),SpringBoot,백엔드
우아한형제들(배달의민족),NodeJS,백엔드
우아한형제들(배달의민족),Javascript,언어
우아한형제들(배달의민족),Kafka,데이터
우아한형제들(배달의민족),HBase,데이터베이스
우아한형제들(배달의민족),Flink,데이터
우아한형제들(배달의민족),MongoDB,데이터베이스
우아한형제들(배달의민족),ElasticSearch,기타
우아한형제들(배달의민족),Kibana,기타
우아한형제들(배달의민족),Hadoop,데이터
우아한형제들(배달의민족),Spark,데이터
우아한형제들(배달의민족),Tensorflow,데이터
우아한형제들(배달의민족),Python,언어
우아한형제들(배달의민족),Pytorch,데이터
우아한형제들(배달의민족),MySQL,데이터베이스
우아한형제들(배달의민족),Go,언어
우아한형제들(배달의민족),Hibernate,기타
우아한형제들(배달의민족),Terraform,데브옵스
우아한형제들(배달의민족),Docker,데브옵스
우아한형제들(배달의민족),Kubernetes,데브옵스
우아한형제들(배달의민족),Jenkins,데브옵스
우아한형제들(배달의민족),Kotlin,언어
우아한형제들(배달의민족),Redis,데이터베이스
우아한형제들(배달의민족),ReactJS,프론트엔드
우아한형제들(배달의민족),Redux,기타
우아한형제들(배달의민족),RabbitMQ,기타
우아한형제들(배달의민족),VueJS,프론트엔드
우아한형제들(배달의민족),AWS,기타
우아한형제들(배달의민족),MariaDB,데이터베이스
우아한형제들(배달의민족),Github,기타
우아한형제들(배달의민족),MobX,기타
우아한형제들(배달의민족),Swift,언어
우아한형제들(배달의민족),ReactiveX,기타
우아한형제들(배달의민족),Tableau,기타
우아한형제들(배달의민족),R,언어
우아한형제들(배달의민족),Kubeflow,데이터
우아한형제들(배달의민족),C++,언어
우아한형제들(배달의민족),Retrofit,기타
우아한형제들(배달의민족),Glide,기타
우아한형제들(배달의민족),Google,기타
우아한형제들(배달의민족),Firebase,기타
우아한형제들(배달의민족),Slack,협업툴
우아한형제들(배달의민족),Jira,협업툴
우아한형제들(배달의민족),Confluence,협업툴
우아한형제들(배달의민족),Gitlab,기타
우아한형제들(배달의민족),PostgreSQL,데이터베이스
우아한형제들(배달의민족),Redash,기타
우아한형제들(배달의민족),NextJS,프론트엔드
우아한형제들(배달의민족),NestJS,백엔드
우아한형제들(배달의민족),AWS,기타
우아한형제들(배달의민족),AuroraDB,데이터베이스
우아한형제들(배달의민족),AWS,기타
우아한형제들(배달의민족),SQS,기타
우아한형제들(배달의민족),JUnit,테스팅툴
우아한형제들(배달의민족),Objective-C,기타
우아한형제들(배달의민족),Alamofire,기타
우아한형제들(배달의민족),Realm,기타
우아한형제들(배달의민족),Fastlane,기타
우아한형제들(배달의민족),Bitrise,기타
우아한형제들(배달의민족),Lottie,기타
우아한형제들(배달의민족),Zeppelin,데이터
우아한형제들(배달의민족),MyBatis,기타
우아한형제들(배달의민족),CassandraDB,데이터베이스
우아한형제들(배달의민족),RIBs,기타
우아한형제들(배달의민족),Airflow,데이터
우아한형제들(배달의민족),Grafana,데이터
우아한형제들(배달의민족),React,프론트엔드
우아한형제들(배달의민족),Native,프론트엔드
우아한형제들(배달의민족),GRPC,기타
우아한형제들(배달의민족),SnapKit,기타
우아한형제들(배달의민족),AWS,기타
우아한형제들(배달의민족),Athena,데이터
우아한형제들(배달의민족),InfluxDB,데이터베이스
우아한형제들(배달의민족),Prometheus,기타
우아한형제들(배달의민족),AWS,기타
우아한형제들(배달의민족),SNS,기타
우아한형제들(배달의민족),Presto,데이터
우아한형제들(배달의민족),AWS,기타
우아한형제들(배달의민족),DynamoDB,데이터베이스
우아한형제들(배달의민족),Github,기타
우아한형제들(배달의민족),Action,기타
우아한형제들(배달의민족),MSSQL,데이터베이스
우아한형제들(배달의민족),Appium,테스팅툴
우아한형제들(배달의민족),Selenium,테스팅툴
우아한형제들(배달의민족),Styled-Components,프론트엔드
우아한형제들(배달의민족),AWS,기타
우아한형제들(배달의민족),CodeDeploy,기타
우아한형제들(배달의민족),AWS,기타
우아한형제들(배달의민족),Kinesis,기타
우아한형제들(배달의민족),Ranger,기타
우아한형제들(배달의민족),Trino,데이터
우아한형제들(배달의민족),WebRTC,기타
우아한형제들(배달의민족),React,프론트엔드
우아한형제들(배달의민족),Query,기타
우아한형제들(배달의민족),Tuist,기타
우아한형제들(배달의민족),Kotest,테스팅툴
뽀득,Typescript,언어
뽀득,ReactJS,프론트엔드
뽀득,NextJS,프론트엔드
뽀득,Tailwind,프론트엔드
뽀득,Storybook,프론트엔드
뽀득,NestJS,백엔드
뽀득,AWS,기타
뽀득,SQS,기타
뽀득,ExpressJS,백엔드
뽀득,NodeJS,백엔드
뽀득,Swagger,기타
뽀득,AWS,기타
뽀득,AuroraDB,데이터베이스
뽀득,Redis,데이터베이스
뽀득,Jest,테스팅툴
뽀득,AWS,기타
뽀득,Athena,데이터
뽀득,Github,기타
뽀득,Docker,데브옵스
뽀득,Github,기타
뽀득,Action,기타
뽀득,Slack,협업툴
뽀득,Notion,협업툴
뽀득,Confluence,협업툴
뽀득,Jira,협업툴
자란다,Javascript,언어
자란다,Angular,프론트엔드
자란다,VueJS,프론트엔드
자란다,Flask,백엔드
자란다,Storybook,프론트엔드
자란다,NodeJS,백엔드
자란다,NestJS,백엔드
자란다,Spring,백엔드
자란다,FastAPI,백엔드
자란다,Java,언어
자란다,Python,언어
자란다,Typescript,언어
자란다,Swift,언어
자란다,MySQL,데이터베이스
자란다,Bitbucket,기타
자란다,Jenkins,데브옵스
자란다,Jira,협업툴
자란다,Confluence,협업툴
자란다,Slack,협업툴
자란다,Vuex,프론트엔드
자란다,Google,기타
자란다,Firestore,기타
자란다,Google,기타
자란다,Firebase,기타
자란다,Styled-Components,프론트엔드
자란다,ExpressJS,백엔드
자란다,ReactJS,프론트엔드
베이글코드(Bagelcode),Javascript,언어
베이글코드(Bagelcode),Typescript,언어
베이글코드(Bagelcode),C#,언어
베이글코드(Bagelcode),NestJS,백엔드
베이글코드(Bagelcode),NodeJS,백엔드
베이글코드(Bagelcode),AWS,기타
베이글코드(Bagelcode),AuroraDB,데이터베이스
베이글코드(Bagelcode),AWS,기타
베이글코드(Bagelcode),DynamoDB,데이터베이스
베이글코드(Bagelcode),ElasticSearch,기타
베이글코드(Bagelcode),MySQL,데이터베이스
베이글코드(Bagelcode),Redis,데이터베이스
베이글코드(Bagelcode),PostgreSQL,데이터베이스
베이글코드(Bagelcode),Jest,테스팅툴
베이글코드(Bagelcode),Mocha,테스팅툴
베이글코드(Bagelcode),Selenium,테스팅툴
베이글코드(Bagelcode),Airflow,데이터
베이글코드(Bagelcode),AWS,기타
베이글코드(Bagelcode),Redshift,데이터
베이글코드(Bagelcode),Tableau,기타
베이글코드(Bagelcode),Prometheus,기타
베이글코드(Bagelcode),Kubeflow,데이터
베이글코드(Bagelcode),Kibana,기타
베이글코드(Bagelcode),Kafka,데이터
베이글코드(Bagelcode),Google,기타
베이글코드(Bagelcode),BigQuery,데이터
베이글코드(Bagelcode),Grafana,데이터
베이글코드(Bagelcode),Tensorflow,데이터
베이글코드(Bagelcode),Github,기타
베이글코드(Bagelcode),Github,기타
베이글코드(Bagelcode),Action,기타
베이글코드(Bagelcode),Helm,데브옵스
베이글코드(Bagelcode),Jenkins,데브옵스
베이글코드(Bagelcode),Kubernetes,데브옵스
베이글코드(Bagelcode),Istio,데브옵스
베이글코드(Bagelcode),Terraform,데브옵스
베이글코드(Bagelcode),Asana,협업툴
베이글코드(Bagelcode),Confluence,협업툴
베이글코드(Bagelcode),Jira,협업툴
베이글코드(Bagelcode),Slack,협업툴
베이글코드(Bagelcode),C++,언어
베이글코드(Bagelcode),Python,언어
베이글코드(Bagelcode),ReactJS,프론트엔드
베이글코드(Bagelcode),NextJS,프론트엔드
베이글코드(Bagelcode),React,프론트엔드
베이글코드(Bagelcode),Query,기타
베이글코드(Bagelcode),Unity,기타
베이글코드(Bagelcode),Fastlane,기타
베이글코드(Bagelcode),Google,기타
베이글코드(Bagelcode),Firebase,기타
베이글코드(Bagelcode),AWS,기타
베이글코드(Bagelcode),SNS,기타
베이글코드(Bagelcode),AWS,기타
베이글코드(Bagelcode),SQS,기타
베이글코드(Bagelcode),ExpressJS,백엔드
버즈빌(buzzvil),Javascript,언어
버즈빌(buzzvil),Python,언어
버즈빌(buzzvil),NodeJS,백엔드
버즈빌(buzzvil),ReactJS,프론트엔드
버즈빌(buzzvil),Java,언어
버즈빌(buzzvil),MySQL,데이터베이스
버즈빌(buzzvil),Redis,데이터베이스
버즈빌(buzzvil),VueJS,프론트엔드
버즈빌(buzzvil),Django,백엔드
버즈빌(buzzvil),GraphQL,기타
버즈빌(buzzvil),SpringBoot,백엔드
버즈빌(buzzvil),RabbitMQ,기타
버즈빌(buzzvil),Flask,백엔드
버즈빌(buzzvil),Swift,언어
버즈빌(buzzvil),Go,언어
버즈빌(buzzvil),Objective-C,기타
버즈빌(buzzvil),Kotlin,언어
버즈빌(buzzvil),Spring,백엔드
버즈빌(buzzvil),AWS,기타
버즈빌(buzzvil),DynamoDB,데이터베이스
버즈빌(buzzvil),Spark,데이터
버즈빌(buzzvil),Celery,기타
버즈빌(buzzvil),AWS,기타
버즈빌(buzzvil),Redshift,데이터
버즈빌(buzzvil),Airflow,데이터
버즈빌(buzzvil),Vuex,프론트엔드
버즈빌(buzzvil),GRPC,기타
버즈빌(buzzvil),Hadoop,데이터
버즈빌(buzzvil),AWS,기타
버즈빌(buzzvil),Athena,데이터
버즈빌(buzzvil),ReactiveX,기타
버즈빌(buzzvil),ElasticSearch,기타
버즈빌(buzzvil),Tensorflow,데이터
버즈빌(buzzvil),AWS,기타
버즈빌(buzzvil),SNS,기타
버즈빌(buzzvil),Tableau,기타
버즈빌(buzzvil),Hugo,프론트엔드
버즈빌(buzzvil),Metabase,데이터
버즈빌(buzzvil),AWS,기타
버즈빌(buzzvil),Kinesis,기타
버즈빌(buzzvil),Redash,기타
버즈빌(buzzvil),Retrofit,기타
버즈빌(buzzvil),Docusaurus,프론트엔드
버즈빌(buzzvil),Github,기타
버즈빌(buzzvil),Docker,데브옵스
버즈빌(buzzvil),Jenkins,데브옵스
버즈빌(buzzvil),Kubernetes,데브옵스
버즈빌(buzzvil),Kibana,기타
버즈빌(buzzvil),Grafana,데이터
버즈빌(buzzvil),Terraform,데브옵스
버즈빌(buzzvil),Circle,기타
버즈빌(buzzvil),CI,기타
버즈빌(buzzvil),Jest,테스팅툴
버즈빌(buzzvil),Prometheus,기타
버즈빌(buzzvil),Helm,데브옵스
버즈빌(buzzvil),JUnit,테스팅툴
버즈빌(buzzvil),Fluentd,기타
버즈빌(buzzvil),Bitrise,기타
버즈빌(buzzvil),Argo,데브옵스
버즈빌(buzzvil),CD,데브옵스
버즈빌(buzzvil),Spinnaker,데브옵스
버즈빌(buzzvil),Slack,협업툴
버즈빌(buzzvil),Jira,협업툴
버즈빌(buzzvil),Confluence,협업툴
버즈빌(buzzvil),Puppeteer,기타
버즈빌(buzzvil),Styled-Components,프론트엔드
버즈빌(buzzvil),Typescript,언어
버즈빌(buzzvil),Dagger,기타
버즈빌(buzzvil),Fastlane,기타
버즈빌(buzzvil),Kafka,데이터
버즈빌(buzzvil),Github,기타
버즈빌(buzzvil),Action,기타
에스케이플래닛(SK플래닛),Javascript,언어
에스케이플래닛(SK플래닛),GraphQL,기타
에스케이플래닛(SK플래닛),Immer,기타
에스케이플래닛(SK플래닛),MobX,기타
에스케이플래닛(SK플래닛),ReactJS,프론트엔드
에스케이플래닛(SK플래닛),React,프론트엔드
에스케이플래닛(SK플래닛),Query,기타
에스케이플래닛(SK플래닛),Typescript,언어
에스케이플래닛(SK플래닛),Airflow,데이터
에스케이플래닛(SK플래닛),Alamofire,기타
에스케이플래닛(SK플래닛),Ansible,데브옵스
에스케이플래닛(SK플래닛),Argo,데브옵스
에스케이플래닛(SK플래닛),CD,데브옵스
에스케이플래닛(SK플래닛),AWS,기타
에스케이플래닛(SK플래닛),Athena,데이터
에스케이플래닛(SK플래닛),AWS,기타
에스케이플래닛(SK플래닛),AuroraDB,데이터베이스
에스케이플래닛(SK플래닛),AWS,기타
에스케이플래닛(SK플래닛),CodeBuild,기타
에스케이플래닛(SK플래닛),AWS,기타
에스케이플래닛(SK플래닛),CodeDeploy,기타
에스케이플래닛(SK플래닛),AWS,기타
에스케이플래닛(SK플래닛),CodePipeline,기타
에스케이플래닛(SK플래닛),AWS,기타
에스케이플래닛(SK플래닛),DynamoDB,데이터베이스
에스케이플래닛(SK플래닛),AWS,기타
에스케이플래닛(SK플래닛),Kinesis,기타
에스케이플래닛(SK플래닛),AWS,기타
에스케이플래닛(SK플래닛),MariaDB,데이터베이스
에스케이플래닛(SK플래닛),AWS,기타
에스케이플래닛(SK플래닛),SES,기타
에스케이플래닛(SK플래닛),AWS,기타
에스케이플래닛(SK플래닛),SQS,기타
에스케이플래닛(SK플래닛),Bitbucket,기타
에스케이플래닛(SK플래닛),Confluence,협업툴
에스케이플래닛(SK플래닛),Couchbase,데이터베이스
에스케이플래닛(SK플래닛),C++,언어
에스케이플래닛(SK플래닛),Docker,데브옵스
에스케이플래닛(SK플래닛),Druid,기타
에스케이플래닛(SK플래닛),ElasticSearch,기타
에스케이플래닛(SK플래닛),ExoPlayer,기타
에스케이플래닛(SK플래닛),FastAPI,백엔드
에스케이플래닛(SK플래닛),Fastlane,기타
에스케이플래닛(SK플래닛),Flask,백엔드
에스케이플래닛(SK플래닛),Flink,데이터
에스케이플래닛(SK플래닛),Fluentd,기타
에스케이플래닛(SK플래닛),Github,기타
에스케이플래닛(SK플래닛),Glide,기타
에스케이플래닛(SK플래닛),Go,언어
에스케이플래닛(SK플래닛),Go,언어
에스케이플래닛(SK플래닛),CD,데브옵스
에스케이플래닛(SK플래닛),Grafana,데이터
에스케이플래닛(SK플래닛),Hadoop,데이터
에스케이플래닛(SK플래닛),Harbor,데브옵스
에스케이플래닛(SK플래닛),HBase,데이터베이스
에스케이플래닛(SK플래닛),Helm,데브옵스
에스케이플래닛(SK플래닛),Hive,데이터
에스케이플래닛(SK플래닛),Impala,데이터베이스
에스케이플래닛(SK플래닛),InfluxDB,데이터베이스
